uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
12,1,feminino,21,4,5,1.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,
24,4,masculino,31,4,4,2.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,
31,4,feminino,26,4,3,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,
43,2,masculino,47,4,3,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
17,4,masculino,63,1,2,2.0,medio_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,1201.0,1.0,1.0,5.0,3000.0,3000.0
17,4,masculino,21,4,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,5.0,9.0,1109.0,1.0,2.0,3.0,900.0,900.0
35,1,feminino,52,3,4,2.0,superior_inc,1.0,,,,1.0,dirig_financ,1211.0,1.0,4.0,8.0,48030.0,4.0,1.0,5.0,3000.0,3000.0
43,4,masculino,16,1,3,1.0,fundamental_inc,1.0,,,,1.0,lavad_veic,9122.0,9.0,1.0,2.0,45020.0,4.0,2.0,1.0,300.0,300.0
23,4,masculino,43,4,4,2.0,medio,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,2.0,41000.0,3.0,2.0,4.0,240.0,0.0
23,4,masculino,17,4,5,1.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,
21,4,masculino,8,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
43,2,masculino,73,1,2,2.0,fundamental_inc,1.0,,,,1.0,mecanico,7231.0,7.0,5.0,9.0,45020.0,4.0,2.0,3.0,1400.0,1400.0
27,4,feminino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
21,4,feminino,29,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
28,2,masculino,14,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
29,4,masculino,37,1,4,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
52,4,masculino,37,4,4,2.0,fundamental_inc,1.0,,,,1.0,op_maq_vapor,8182.0,8.0,1.0,1.0,10010.0,2.0,1.0,3.0,937.0,937.0
33,2,feminino,49,1,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
33,4,masculino,10,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
12,1,masculino,5,1,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
17,4,feminino,8,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
27,4,feminino,62,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
15,4,masculino,37,4,4,2.0,fundamental,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,2.0,1201.0,1.0,2.0,3.0,1000.0,1000.0
15,1,feminino,54,4,4,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,
32,4,feminino,54,1,2,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pesca_aquicult,9216.0,9.0,5.0,9.0,3001.0,1.0,2.0,2.0,300.0,300.0
21,4,masculino,23,4,7,2.0,fundamental,1.0,,,,1.0,coletor_lixo_mat_recic,9611.0,9.0,3.0,5.0,84013.0,8.0,1.0,2.0,300.0,300.0
14,1,masculino,61,4,2,2.0,fundamental_inc,1.0,,,1.0,1.0,policial,5412.0,5.0,3.0,7.0,84017.0,8.0,1.0,4.0,937.0,937.0
23,2,masculino,32,2,4,2.0,medio_inc,1.0,,,,1.0,op_maq_prep_fibra,8151.0,8.0,1.0,1.0,14001.0,2.0,1.0,3.0,1100.0,1100.0
16,4,feminino,66,4,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,feminino,77,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
14,1,masculino,48,1,4,2.0,superior,1.0,,,2.0,1.0,advogado_jurista,2611.0,2.0,3.0,6.0,84016.0,8.0,1.0,2.0,5000.0,5000.0
32,4,masculino,31,4,3,1.0,superior,1.0,,,1.0,1.0,prof_ensino_fund,2341.0,2.0,3.0,7.0,85012.0,9.0,1.0,3.0,3000.0,4300.0
31,4,feminino,15,2,3,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
35,4,feminino,74,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
43,4,masculino,24,1,3,2.0,fundamental_inc,1.0,,,,1.0,cond_motocicleta,8321.0,8.0,1.0,1.0,56011.0,6.0,1.0,4.0,1800.0,1900.0
52,4,masculino,64,1,2,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1102.0,1.0,2.0,3.0,1600.0,1600.0
31,2,masculino,60,4,4,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
26,4,feminino,6,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
17,4,masculino,11,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
12,1,feminino,32,4,4,2.0,superior,2.0,2.0,3.0,,,,,,,,,,,,,
53,1,masculino,45,5,3,2.0,superior,1.0,,,1.0,1.0,profis_nivmedio_direito,3411.0,3.0,3.0,7.0,84016.0,8.0,1.0,3.0,3000.0,3000.0
41,4,masculino,67,1,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
28,4,feminino,31,4,4,2.0,medio,1.0,,,,1.0,trab_comunit_saude,3253.0,3.0,3.0,6.0,86002.0,9.0,1.0,3.0,937.0,937.0
21,4,masculino,11,4,7,1.0,fundamental_inc,,,,,,,,,,,,,,,,
11,1,masculino,51,4,3,2.0,sem_instrucao,1.0,,,,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,5.0,9.0,49030.0,5.0,1.0,3.0,3000.0,3000.0
43,1,masculino,69,1,2,2.0,superior,2.0,2.0,5.0,,,,,,,,,,,,,
23,1,masculino,19,4,3,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
29,4,masculino,44,2,1,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
31,4,masculino,30,1,5,2.0,medio,1.0,,,,1.0,op_maq_movim_terra,8342.0,8.0,1.0,1.0,8009.0,2.0,1.0,3.0,2500.0,2500.0
51,4,feminino,53,4,5,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
13,4,feminino,2,4,8,,,,,,,,,,,,,,,,,,
50,4,feminino,3,4,3,,,,,,,,,,,,,,,,,,
31,4,masculino,31,1,2,2.0,medio,1.0,,,,1.0,mec_maq_agric_ind,7233.0,7.0,1.0,1.0,29002.0,2.0,1.0,4.0,1700.0,1700.0
41,4,feminino,69,4,7,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
21,4,masculino,18,4,5,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
52,4,masculino,15,4,7,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
32,2,masculino,32,4,2,1.0,superior,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48050.0,4.0,1.0,3.0,2000.0,2000.0
31,4,feminino,77,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
42,4,masculino,36,1,4,2.0,fundamental,1.0,,,,1.0,op_maq_alim,8160.0,8.0,1.0,1.0,10010.0,2.0,1.0,3.0,1300.0,0.0
22,4,masculino,34,1,1,2.0,medio_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,1109.0,1.0,2.0,2.0,250.0,600.0
35,4,masculino,46,1,6,2.0,medio,1.0,,,,1.0,padeiro_confeit,7512.0,7.0,1.0,1.0,56011.0,6.0,1.0,4.0,1800.0,1800.0
41,4,feminino,4,4,3,,,,,,,,,,,,,,,,,,
43,2,feminino,60,1,1,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
52,4,feminino,31,1,3,2.0,superior,1.0,,,,1.0,cabeleireiro,5141.0,5.0,1.0,2.0,96020.0,10.0,2.0,2.0,937.0,937.0
42,4,feminino,49,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
29,4,masculino,14,4,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
42,4,masculino,19,1,4,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
42,4,feminino,6,1,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
53,1,masculino,76,3,2,2.0,fundamental,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1119.0,1.0,2.0,2.0,300.0,300.0
23,2,feminino,27,4,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
32,4,feminino,36,1,3,2.0,medio,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,1.0,1201.0,1.0,1.0,4.0,937.0,937.0
29,4,feminino,8,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
13,4,feminino,12,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
15,4,feminino,28,4,4,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
12,4,feminino,9,4,7,1.0,fundamental_inc,,,,,,,,,,,,,,,,
21,4,feminino,16,4,5,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
52,1,masculino,26,1,2,2.0,superior_inc,1.0,,,,1.0,trab_funer_embals,5163.0,5.0,1.0,1.0,96030.0,10.0,1.0,3.0,1200.0,1200.0
31,4,masculino,26,4,4,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
43,4,feminino,7,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
27,4,masculino,50,4,4,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
15,4,masculino,14,5,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
13,2,feminino,59,4,1,2.0,superior,1.0,,,1.0,1.0,prof_ensino_fund,2341.0,2.0,3.0,7.0,85012.0,9.0,1.0,2.0,1200.0,1200.0
31,1,masculino,62,4,4,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
11,4,feminino,10,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
14,1,masculino,68,2,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,feminino,5,4,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,
29,4,masculino,47,4,4,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
50,4,feminino,54,4,5,2.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,masculino,12,1,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,4,feminino,54,4,3,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
51,4,masculino,9,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,4,masculino,24,4,3,2.0,fundamental_inc,1.0,,,,1.0,carregador,9333.0,9.0,1.0,1.0,78000.0,7.0,1.0,4.0,937.0,937.0
24,4,feminino,12,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,4,masculino,24,1,3,2.0,medio,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1107.0,1.0,2.0,5.0,1500.0,1500.0
26,4,feminino,13,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
21,4,feminino,1,1,3,,,,,,,,,,,,,,,,,,
31,4,feminino,7,1,2,1.0,sem_instrucao,,,,,,,,,,,,,,,,
43,2,feminino,36,1,4,2.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,
53,1,masculino,14,1,4,1.0,sem_instrucao,2.0,2.0,2.0,,,,,,,,,,,,,
43,4,feminino,4,1,3,,,,,,,,,,,,,,,,,,
29,4,feminino,42,4,4,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,
31,4,feminino,38,1,6,2.0,fundamental_inc,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,5.0,9.0,48042.0,4.0,2.0,3.0,800.0,800.0
51,4,feminino,52,1,3,2.0,superior,2.0,2.0,6.0,,,,,,,,,,,,,
24,4,masculino,40,1,4,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,48075.0,4.0,2.0,4.0,900.0,900.0
29,4,feminino,44,4,2,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,48080.0,4.0,1.0,5.0,3000.0,5000.0
32,4,masculino,45,4,2,2.0,fundamental_inc,1.0,,,,1.0,pintor_empap,7131.0,7.0,5.0,9.0,43000.0,3.0,2.0,2.0,1000.0,1000.0
13,1,masculino,64,4,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
31,4,masculino,23,4,7,1.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,1109.0,1.0,2.0,2.0,300.0,0.0
22,4,feminino,6,4,2,1.0,sem_instrucao,,,,,,,,,,,,,,,,
13,1,masculino,20,4,5,1.0,fundamental_inc,1.0,,,,1.0,vend_amb_alimento,5212.0,5.0,1.0,2.0,56020.0,6.0,2.0,2.0,250.0,250.0
42,4,masculino,22,1,3,1.0,medio_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,1201.0,1.0,2.0,1.0,1300.0,300.0
41,4,feminino,56,1,2,2.0,fundamental,1.0,,,,1.0,dirig_adm,1219.0,1.0,4.0,8.0,45020.0,4.0,1.0,3.0,2500.0,3000.0
35,4,masculino,29,1,5,1.0,superior,1.0,,,,1.0,carpinteiro,7115.0,7.0,5.0,9.0,43000.0,3.0,1.0,2.0,2000.0,2000.0
35,1,masculino,84,1,3,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
31,4,masculino,29,4,5,2.0,medio,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,1.0,19030.0,2.0,1.0,4.0,1100.0,1100.0
15,1,masculino,8,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,4,masculino,49,1,3,2.0,fundamental_inc,1.0,,,,1.0,cond_onibus_bonde,8331.0,8.0,3.0,6.0,84013.0,8.0,2.0,5.0,1380.0,2630.0
50,4,masculino,26,1,5,2.0,medio,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,6.0,10.0,1107.0,1.0,2.0,5.0,,400.0
13,2,feminino,3,4,6,,,,,,,,,,,,,,,,,,
29,4,masculino,48,2,4,2.0,medio,1.0,,,,1.0,profis_nivmedio_enferm,3221.0,3.0,1.0,1.0,78000.0,7.0,1.0,3.0,1600.0,1200.0
43,4,masculino,54,1,3,2.0,medio,1.0,,,,1.0,profis_publicidade,2431.0,2.0,5.0,9.0,73010.0,7.0,1.0,2.0,6500.0,6500.0
21,4,feminino,18,4,5,1.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,
31,4,feminino,67,4,2,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
21,4,masculino,4,4,5,,,,,,,,,,,,,,,,,,
15,1,feminino,27,4,1,1.0,medio,1.0,,,,1.0,reg_op_maq_ferram,7223.0,7.0,1.0,1.0,20020.0,2.0,1.0,3.0,1750.0,1750.0
23,4,feminino,78,4,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
12,1,feminino,59,4,3,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
21,4,masculino,14,4,3,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
33,1,feminino,50,4,2,2.0,medio,1.0,,,,1.0,vendambulante,9520.0,9.0,5.0,9.0,48100.0,4.0,1.0,3.0,1500.0,1500.0
32,1,masculino,11,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
26,2,feminino,21,4,4,2.0,medio,1.0,,,,1.0,trab_cent_atend,4222.0,4.0,1.0,2.0,82002.0,7.0,2.0,2.0,700.0,700.0
27,1,masculino,71,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
33,2,masculino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
14,4,feminino,14,4,2,1.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,
41,2,feminino,3,1,4,,,,,,,,,,,,,,,,,,
21,4,feminino,5,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
22,1,feminino,9,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
41,1,masculino,53,4,3,2.0,superior,1.0,,,1.0,1.0,escriturario_geral,4110.0,4.0,3.0,7.0,64000.0,7.0,1.0,3.0,4500.0,4700.0
23,4,masculino,54,1,4,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
35,4,feminino,22,4,2,2.0,medio_inc,2.0,2.0,5.0,,,,,,,,,,,,,
21,4,feminino,0,1,3,,,,,,,,,,,,,,,,,,
50,4,masculino,68,4,3,2.0,fundamental_inc,1.0,,,,1.0,carpinteiro,7115.0,7.0,5.0,9.0,43000.0,3.0,2.0,3.0,1800.0,1800.0
51,4,masculino,15,1,3,1.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,
50,4,masculino,66,4,5,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
50,4,masculino,27,4,4,2.0,medio_inc,1.0,,,,1.0,cond_caminhão_pesado,8332.0,8.0,1.0,1.0,1107.0,1.0,1.0,3.0,1300.0,1500.0
33,4,feminino,44,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
27,1,masculino,33,4,4,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,3.0,800.0,650.0
41,2,feminino,46,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
41,4,masculino,36,1,3,2.0,superior,1.0,,,,1.0,contab_guarda_livros,3313.0,3.0,1.0,1.0,69000.0,7.0,1.0,3.0,5000.0,5000.0
33,1,feminino,11,2,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,4,feminino,4,1,5,,,,,,,,,,,,,,,,,,
26,1,masculino,49,1,4,2.0,fundamental,1.0,,,,1.0,pintor_empap,7131.0,7.0,1.0,2.0,43000.0,3.0,1.0,3.0,937.0,937.0
17,4,masculino,28,4,3,2.0,medio_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,1.0,1.0,1202.0,1.0,1.0,3.0,1874.0,1874.0
33,2,feminino,16,4,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
17,4,feminino,10,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
43,1,masculino,21,1,3,1.0,superior_inc,1.0,,,,1.0,tec_op_tec_inf,3511.0,3.0,3.0,6.0,64000.0,7.0,2.0,2.0,1300.0,1300.0
21,4,masculino,65,2,4,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,
41,1,masculino,32,1,2,2.0,fundamental,1.0,,,,1.0,garcom,5131.0,5.0,1.0,1.0,31000.0,2.0,1.0,3.0,1100.0,1100.0
29,4,masculino,19,1,4,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
23,4,feminino,25,4,3,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,2.0,250.0,250.0
23,4,feminino,53,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
50,1,masculino,23,1,2,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
35,4,masculino,5,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
24,2,masculino,3,1,7,,,,,,,,,,,,,,,,,,
43,4,feminino,77,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
50,4,feminino,24,4,2,2.0,medio,1.0,,,,1.0,provador_produtos,7543.0,7.0,1.0,1.0,10010.0,2.0,1.0,4.0,1200.0,1200.0
31,1,masculino,16,4,7,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
43,1,masculino,82,1,2,2.0,superior,2.0,2.0,4.0,,,,,,,,,,,,,
31,4,feminino,59,1,6,2.0,superior,1.0,,,1.0,1.0,prof_ensino_fund,2341.0,2.0,3.0,7.0,85012.0,9.0,1.0,2.0,2500.0,2500.0
33,1,feminino,18,1,4,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
31,4,masculino,52,1,5,2.0,sem_instrucao,1.0,,,,1.0,criador_gado,6121.0,6.0,1.0,1.0,1201.0,1.0,1.0,5.0,937.0,937.0
26,1,masculino,22,4,3,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,48050.0,4.0,1.0,2.0,414.0,414.0
17,4,feminino,11,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
28,1,masculino,67,4,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
21,4,masculino,22,1,4,2.0,medio,1.0,,,,1.0,mec_ajust_eletric,7412.0,7.0,1.0,2.0,45020.0,4.0,2.0,4.0,2000.0,2000.0
52,1,feminino,34,1,4,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
32,4,feminino,49,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
27,4,feminino,38,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
23,4,masculino,26,1,3,2.0,medio,1.0,,,1.0,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,3.0,7.0,86002.0,9.0,1.0,5.0,1200.0,1500.0
27,4,masculino,18,1,8,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
23,4,feminino,6,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
41,4,feminino,31,1,4,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
27,1,masculino,39,4,4,2.0,medio,1.0,,,,1.0,mecanico,7231.0,7.0,1.0,1.0,45020.0,4.0,1.0,3.0,1000.0,1000.0
15,4,feminino,55,4,4,2.0,superior,2.0,2.0,1.0,,,,,,,,,,,,,
24,1,feminino,59,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
35,2,feminino,56,3,2,2.0,medio,1.0,,,,1.0,recep_geral,4226.0,4.0,1.0,1.0,59000.0,7.0,1.0,3.0,1000.0,1000.0
53,1,feminino,49,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,masculino,16,1,4,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
22,4,feminino,23,4,4,2.0,medio,1.0,,,,1.0,cuid_crianca,5311.0,5.0,2.0,4.0,97000.0,11.0,2.0,3.0,400.0,400.0
27,4,masculino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,4,masculino,39,1,3,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
31,1,masculino,47,1,2,2.0,superior,1.0,,,,1.0,dirig_publicidade,1222.0,1.0,1.0,1.0,78000.0,7.0,1.0,3.0,6000.0,6000.0
21,1,masculino,32,4,4,2.0,medio,1.0,,,,1.0,outros_profis_ensino,2359.0,2.0,5.0,9.0,43000.0,3.0,2.0,2.0,1000.0,937.0
32,1,feminino,16,4,9,1.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
21,4,feminino,28,4,4,2.0,medio,1.0,,,,1.0,esp_trat_beleza,5142.0,5.0,5.0,9.0,96020.0,10.0,2.0,1.0,600.0,600.0
31,4,feminino,24,4,3,2.0,superior,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,48071.0,4.0,1.0,3.0,1200.0,1200.0
17,4,feminino,2,1,8,,,,,,,,,,,,,,,,,,
32,4,feminino,51,4,1,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
12,4,masculino,39,4,2,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,1201.0,1.0,2.0,1.0,240.0,240.0
29,4,feminino,32,4,5,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
13,4,masculino,40,4,6,2.0,sem_instrucao,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,6.0,10.0,48071.0,4.0,2.0,1.0,,
52,1,masculino,15,4,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
13,4,masculino,67,1,3,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,
51,1,masculino,61,4,3,2.0,sem_instrucao,1.0,,,1.0,1.0,guarda_seg,5414.0,5.0,3.0,7.0,84016.0,8.0,1.0,2.0,4000.0,4000.0
15,4,masculino,69,4,2,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,2.0,1000.0,1200.0
12,1,masculino,54,4,4,2.0,medio,1.0,,,,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,5.0,9.0,49030.0,5.0,1.0,5.0,2900.0,2900.0
32,2,feminino,41,4,4,2.0,medio,1.0,,,,1.0,cuid_pessoais_instit,5321.0,5.0,1.0,1.0,86002.0,9.0,1.0,4.0,1200.0,1200.0
31,4,masculino,15,4,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
21,1,feminino,33,4,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
43,4,masculino,51,1,2,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
15,4,feminino,57,4,2,2.0,medio,1.0,,,,1.0,op_maq_costura,8153.0,8.0,5.0,9.0,14001.0,2.0,2.0,2.0,250.0,0.0
29,4,masculino,19,4,3,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
31,4,feminino,58,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,1113.0,1.0,2.0,1.0,200.0,200.0
23,2,feminino,26,4,4,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
42,4,feminino,34,1,5,2.0,superior,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,5.0,9.0,48071.0,4.0,2.0,2.0,1800.0,1800.0
42,4,masculino,25,1,3,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,56011.0,6.0,1.0,4.0,1500.0,1500.0
35,4,masculino,4,2,4,,,,,,,,,,,,,,,,,,
51,4,masculino,21,4,3,2.0,medio,1.0,,,,1.0,mecanico,7231.0,7.0,1.0,2.0,48080.0,4.0,2.0,4.0,2000.0,2000.0
14,1,masculino,13,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
21,4,feminino,71,4,4,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,1102.0,1.0,2.0,5.0,,
12,4,masculino,4,4,6,,,,,,,,,,,,,,,,,,
41,4,masculino,45,1,4,2.0,medio,1.0,,,,1.0,trab_contr_abastec_estoq,4321.0,4.0,1.0,1.0,10030.0,2.0,1.0,3.0,1680.0,700.0
42,4,feminino,25,1,4,2.0,medio,1.0,,,,1.0,esp_trat_beleza,5142.0,5.0,5.0,9.0,96020.0,10.0,2.0,5.0,3000.0,3000.0
29,4,masculino,54,1,3,2.0,fundamental,1.0,,,,1.0,mec_ajust_eletric,7412.0,7.0,5.0,9.0,43000.0,3.0,1.0,3.0,1500.0,1500.0
22,4,feminino,55,4,3,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,48042.0,4.0,2.0,2.0,450.0,400.0
